== 1 run - TF2-rc0-Image ==
274,0902900695801
270,33519744873047
263,64898681640625
262,72034645080566
267,63129234313965
273,32162857055664
267,7316665649414
270,9991931915283
272,72486686706543
271,23069763183594
269,2258358001709
262,7849578857422
274,95288848876953
272,14670181274414
268,843412399292
275,0968933105469
277,7702808380127
273,1170654296875
267,305850982666
268,9166069030762
271,70491218566895
270,37525177001953
269,90675926208496
272,72510528564453
273,88906478881836
276,2787342071533
275,8457660675049
277,1720886230469
276,3495445251465
272,4313735961914
== 2 run ==
267,80247688293457
275,8443355560303
269,29497718811035
271,5871334075928
276,1495113372803
266,10326766967773
273,3030319213867
276,22389793395996
273,76270294189453
270,92838287353516
278,87511253356934
274,0767002105713
268,218994140625
283,5729122161865
278,05590629577637
282,5334072113037
272,9756832122803
278,64599227905273
279,56318855285645
270,294189453125
272,6552486419678
269,8099613189697
270,247220993042
271,7442512512207
276,19147300720215
267,4381732940674
280,7185649871826
278,19180488586426
277,9242992401123
280,7741165161133
== 3 run ==
278,3803939819336
271,47674560546875
279,68454360961914
278,5687446594238
275,80809593200684
268,6481475830078
269,11306381225586
270,0214385986328
271,8348503112793
271,8677520751953
262,8369331359863
272,8564739227295
267,8868770599365
272,4287509918213
267,3032283782959
272,25613594055176
269,0129280090332
269,0298557281494
272,8078365325928
277,91523933410645
271,6214656829834
271,2264060974121
272,70054817199707
272,10211753845215
270,1132297515869
271,6803550720215
272,4759578704834
278,090238571167
272,9315757751465
278,99932861328125
== 4 run ==
272,1538543701172
269,3977355957031
271,74925804138184
275,3252983093262
266,94679260253906
275,770902633667
266,77870750427246
285,9609127044678
299,182653427124
299,5421886444092
295,382022857666
296,1857318878174
297,271728515625
296,8146800994873
296,4608669281006
296,86617851257324
292,33336448669434
292,9055690765381
291,0501956939697
291,20659828186035
293,50876808166504
290,53616523742676
294,1935062408447
295,37320137023926
295,2866554260254
292,16718673706055
295,6383228302002
295,3183650970459
297,52373695373535
298,037052154541
== 5 run ==
296,0495948791504
293,53928565979004
291,70846939086914
293,0617332458496
292,30308532714844
291,9158935546875
292,6812171936035
291,7907238006592
293,05529594421387
292,9098606109619
295,1948642730713
296,7414855957031
292,7203178405762
295,75443267822266
294,234037399292
296,39506340026855
295,08042335510254
299,7591495513916
289,42394256591797
294,7702407836914
294,47221755981445
289,46900367736816
299,1056442260742
299,27921295166016
295,5915927886963
296,2174415588379
300,0171184539795
293,41721534729004
293,5221195220947
289,823055267334
== 6 run ==
293,7486171722412
290,06409645080566
292,36340522766113
293,08342933654785
291,3682460784912
292,818546295166
289,4783020019531
294,63672637939453
295,55487632751465
294,60763931274414
291,63646697998047
295,1357364654541
289,29948806762695
290,82393646240234
286,7860794067383
296,9067096710205
292,90103912353516
293,61748695373535
295,4113483428955
297,4858283996582
293,8976287841797
293,3497428894043
294,2395210266113
296,40960693359375
291,58735275268555
292,7064895629883
301,4397621154785
296,3886260986328
291,70989990234375
290,621280670166
== 7 run ==
300,797700881958
302,7212619781494
288,3322238922119
295,84407806396484
297,92213439941406
295,8188056945801
301,81121826171875
299,04747009277344
299,3030548095703
301,1507987976074
298,9473342895508
305,833101272583
304,07023429870605
300,7204532623291
297,6500988006592
296,6029644012451
293,84517669677734
301,5706539154053
294,3859100341797
295,2852249145508
288,1054878234863
294,83652114868164
291,5835380554199
292,2048568725586
290,99035263061523
293,3614253997803
291,89062118530273
289,4167900085449
291,4750576019287
291,903018951416
== 8 run ==
293,03789138793945
294,30222511291504
297,5006103515625
293,4558391571045
292,3576831817627
295,0880527496338
292,0980453491211
294,9235439300537
293,0943965911865
299,7269630432129
291,38851165771484
293,02167892456055
289,28613662719727
292,0217514038086
293,5357093811035
291,2099361419678
293,3773994445801
296,8120574951172
290,7228469848633
288,6385917663574
288,16699981689453
291,9037342071533
295,3658103942871
289,33072090148926
292,100191116333
295,9427833557129
292,35291481018066
293,4384346008301
294,4502830505371
299,762487411499
== 9 run ==
292,7820682525635
295,1498031616211
299,9227046966553
291,8860912322998
292,5896644592285
293,32494735717773
298,28763008117676
303,3263683319092
301,9294738769531
304,9912452697754
302,29687690734863
304,0881156921387
297,44815826416016
296,3094711303711
298,4490394592285
303,1611442565918
295,0892448425293
300,5564212799072
300,701379776001
292,88172721862793
297,6040840148926
302,00719833374023
305,6204319000244
297,1057891845703
300,02832412719727
300,16255378723145
296,6570854187012
299,8046875
300,5480766296387
298,45738410949707
== 10 run ==
290,12560844421387
295,05300521850586
293,35951805114746
289,98708724975586
292,6750183105469
293,1797504425049
294,01421546936035
292,905330657959
289,49904441833496
290,4858589172363
292,2971248626709
292,9069995880127
293,66612434387207
293,6968803405762
291,8996810913086
293,49327087402344
296,5364456176758
295,58610916137695
296,54836654663086
300,2734184265137
293,1036949157715
295,03536224365234
297,14012145996094
294,2359447479248
287,22167015075684
292,29187965393066
294,00110244750977
294,0523624420166
292,4165725708008
291,0614013671875
