4916,135549545288

-- 1 run TF2-rc0-grpc-serving --
104,145
107,30576515197754
98,50096702575684
94,88558769226074
100,41642189025879
99,34067726135254
93,8713550567627
92,18525886535645
99,75457191467285
99,72286224365234
92,27967262268066
92,18430519104004
100,73304176330566
99,10035133361816
92,87071228027344
92,24390983581543
98,70743751525879
97,8093147277832
92,26059913635254
92,52285957336426
99,69687461853027
99,52592849731445
90,6989574432373
90,11316299438477
99,01213645935059
99,8995304107666
90,97099304199219
91,96686744689941
98,78182411193848
98,88291358947754
-- 1 --
91,97545051574707
90,71207046508789
98,20270538330078
97,4428653717041
92,03624725341797
91,32814407348633
99,89070892333984
100,71492195129395
93,3220386505127
91,31503105163574
98,93989562988281
101,50146484375
92,58866310119629
92,84067153930664
100,55780410766602
99,38645362854004
91,9492244720459
91,03751182556152
98,93107414245605
98,89388084411621
93,65725517272949
92,0872688293457
99,77483749389648
99,40648078918457
91,57276153564453
91,67313575744629
100,22449493408203
99,52402114868164
92,88716316223145
91,61019325256348
-- 2 --
99,68280792236328
98,89936447143555
92,66090393066406
92,21148490905762
99,22361373901367
99,04789924621582
92,36526489257812
93,37711334228516
98,76799583435059
98,51694107055664
91,97378158569336
91,65453910827637
98,01840782165527
99,9155044555664
92,62871742248535
92,46277809143066
100,19469261169434
99,43628311157227
92,41080284118652
92,06485748291016
98,30904006958008
100,51989555358887
91,7503833770752
91,34626388549805
99,29656982421875
99,3492603302002
92,41080284118652
91,97306632995605
99,11584854125977
99,91264343261719
-- 3 --
92,28801727294922
92,41890907287598
98,8626480102539
99,46990013122559
93,05334091186523
91,43495559692383
98,22344779968262
98,59514236450195
91,98880195617676
91,18247032165527
99,6100902557373
98,78301620483398
92,94509887695312
92,58604049682617
99,76720809936523
99,31063652038574
92,20027923583984
91,43209457397461
98,62136840820312
98,5267162322998
93,54591369628906
91,03012084960938
98,75321388244629
98,45423698425293
92,64945983886719
92,69833564758301
98,70624542236328
100,21591186523438
92,84210205078125
92,64039993286133
-- 4 --
99,76363182067871
99,46775436401367
92,79608726501465
92,49734878540039
99,09677505493164
99,01857376098633
92,46611595153809
92,27156639099121
99,86591339111328
99,04241561889648
92,89884567260742
91,1552906036377
98,54888916015625
98,44374656677246
92,39363670349121
91,85218811035156
99,13468360900879
100,28481483459473
91,81642532348633
92,33212471008301
99,31659698486328
99,36642646789551
92,8499698638916
90,76523780822754
99,19333457946777
99,38502311706543
93,33062171936035
90,95311164855957
99,38406944274902
99,18522834777832
-- 5 --
93,20902824401855
91,3853645324707
99,6541976928711
99,40695762634277
91,45116806030273
92,78106689453125
99,80511665344238
97,13387489318848
93,80555152893066
92,25964546203613
99,54380989074707
100,01397132873535
91,43948554992676
93,17326545715332
99,31707382202148
98,7555980682373
90,63339233398438
89,60127830505371
99,7774600982666
99,37810897827148
90,60311317443848
91,2315845489502
99,77054595947266
99,64489936828613
91,80498123168945
90,12293815612793
99,95317459106445
100,16250610351562
90,75498580932617
90,56711196899414
-- 6 --
99,2274284362793
97,65768051147461
90,33393859863281
91,57919883728027
100,41499137878418
99,70331192016602
90,93189239501953
92,0569896697998
99,37524795532227
98,54912757873535
90,77024459838867
92,13376045227051
99,17879104614258
99,66754913330078
92,55051612854004
91,15028381347656
97,29361534118652
101,32479667663574
90,32106399536133
91,27426147460938
100,57783126831055
99,57528114318848
90,91997146606445
90,96264839172363
99,63274002075195
101,31168365478516
93,00780296325684
92,64659881591797
100,47483444213867
99,6708869934082
-- 7 --
92,132568359375
90,86942672729492
99,76005554199219
98,18768501281738
92,47899055480957
91,59398078918457
99,05552864074707
98,72007369995117
92,30852127075195
91,71891212463379
100,30770301818848
99,09200668334961
91,4309024810791
89,80655670166016
98,81472587585449
97,43738174438477
92,68879890441895
92,72241592407227
98,51956367492676
99,86424446105957
93,1386947631836
92,32735633850098
99,578857421875
98,4194278717041
92,66090393066406
91,02153778076172
98,17719459533691
100,78978538513184
91,89867973327637
92,57817268371582
-- 8 --
98,61922264099121
98,82736206054688
91,37296676635742
91,66979789733887
99,52425956726074
98,95706176757812
92,46611595153809
89,69759941101074
99,91693496704102
97,93567657470703
92,31901168823242
91,92919731140137
98,95181655883789
98,83975982666016
92,70167350769043
92,55743026733398
98,96707534790039
96,54831886291504
91,16530418395996
91,73130989074707
98,80828857421875
100,8453369140625
91,1717414855957
90,39115905761719
98,75726699829102
100,13556480407715
92,11587905883789
93,03665161132812
99,20454025268555
99,29585456848145
-- 9 --
91,19892120361328
90,32630920410156
98,08731079101562
100,2504825592041
90,93570709228516
90,61336517333984
97,08738327026367
98,05965423583984
89,81204032897949
89,37263488769531
99,05123710632324
98,83832931518555
89,64347839355469
89,30778503417969
98,91510009765625
97,81241416931152
91,54486656188965
92,97752380371094
100,50678253173828
98,73032569885254
91,49837493896484
92,83924102783203
99,36881065368652
99,43199157714844
93,22357177734375
91,89200401306152
99,54309463500977
99,78771209716797
91,7367935180664
92,4220085144043
