== Darknet-GPU-Image ==

68,290000
67,665000
67,240000
67,210000
67,259000
67,368000
67,295000
67,465000
67,206000
67,442000
67,328000
67,515000
67,436000
67,378000
66,939000
67,023000
65,891000
65,912000
65,498000
65,757000
66,351000
65,401000
64,819000
64,795000
65,125000
65,220000
65,057000
64,864000
64,737000
64,679000

== 2 run ==
68,272000
70,639000
67,051000
67,277000
67,020000
67,241000
67,123000
67,337000
66,979000
67,170000
66,879000
67,499000
67,322000
67,386000
66,838000
66,787000
66,893000
65,984000
65,618000
65,929000
65,546000
66,021000
65,782000
66,199000
65,815000
65,148000
64,975000
64,929000
64,673000
64,885000

== 3 run ==
68,225000
67,327000
67,254000
67,315000
67,107000
67,183000
67,205000
67,140000
67,453000
67,387000
67,354000
67,242000
67,138000
67,354000
67,148000
67,311000
67,561000
66,978000
66,553000
66,264000
65,912000
66,287000
65,967000
66,193000
65,983000
66,293000
65,289000
65,207000
65,157000
65,123000

== 4 run ==
69,669000
68,550000
67,715000
67,412000
67,275000
66,968000
66,993000
66,627000
66,019000
66,362000
65,963000
66,055000
66,046000
66,163000
65,945000
65,990000
66,040000
65,726000
64,972000
64,742000
64,942000
64,927000
65,125000
65,117000
64,788000
64,928000
65,059000
65,074000
65,092000
65,217000

== 5 run ==
65,961000
67,468000
67,549000
67,477000
67,600000
67,504000
67,259000
67,666000
67,148000
67,034000
66,130000
66,031000
65,718000
65,897000
66,132000
66,033000
65,643000
65,905000
66,804000
66,557000
65,176000
65,271000
65,500000
64,876000
64,553000
64,845000
65,474000
66,429000
66,084000
66,055000

== 6 run ==
67,277000
67,179000
67,254000
67,249000
66,936000
68,621000
66,210000
66,166000
66,261000
66,590000
66,674000
65,842000
66,247000
66,270000
66,260000
66,074000
66,087000
66,752000
66,039000
65,904000
65,891000
66,127000
66,349000
66,245000
66,047000
66,343000
66,449000
66,342000
66,216000
65,984000

== 7 run ==
69,917000
67,254000
67,451000
67,135000
66,977000
67,201000
66,030000
65,809000
66,033000
66,105000
66,314000
65,998000
65,878000
65,875000
65,760000
65,680000
65,860000
65,949000
66,187000
65,906000
65,705000
66,004000
65,637000
66,300000
65,827000
66,592000
65,877000
66,209000
65,857000
65,828000

== 8 run ==
68,062000
68,777000
68,580000
68,981000
68,916000
67,842000
67,690000
67,371000
67,158000
67,041000
66,283000
66,159000
66,104000
66,562000
66,222000
66,056000
65,900000
65,973000
66,081000
66,237000
66,352000
65,961000
66,455000
66,126000
66,016000
66,118000
66,239000
66,263000
66,127000
66,562000

== 9 run ==
67,449000
67,567000
67,260000
67,059000
67,304000
67,559000
70,268000
67,150000
67,140000
66,970000
65,930000
66,413000
65,972000
66,025000
66,374000
65,823000
65,922000
66,363000
66,303000
66,219000
66,169000
66,184000
66,013000
66,283000
65,837000
66,127000
65,864000
66,125000
66,066000
66,004000

== 10 run ==
69,876000
69,223000
68,286000
67,326000
67,550000
67,602000
67,185000
67,626000
67,303000
67,683000
67,620000
67,627000
67,962000
67,431000
67,635000
67,391000
67,385000
67,474000
67,548000
67,312000
67,326000
67,632000
66,609000
65,694000
65,955000
65,957000
65,972000
65,954000
65,856000
65,911000
